,profile,phone,profile_type,zip_code,latitude,longitude,gmaps,beer,name,style,style_name,style_genre
9054,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336729,Wee Beastie,84,Russian Imperial Stout,Stouts
9055,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,362476,Almost Autumn,165,English Strong Ale,Strong Ales
9056,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,335910,Old Ardwick,79,English Old Ale,Strong Ales
9057,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,335913,Barley Wine,152,British Barleywine,Strong Ales
9058,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,379402,Brew Day Barleywine,152,British Barleywine,Strong Ales
9059,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,172443,Lite Wit,89,German Hefeweizen,Wheat Beers
9060,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336261,Choc Search #1,158,American Stout,Stouts
9061,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,243838,Peterloo,101,English Porter,Porters
9062,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,335900,Peterloo : Wood Cask,101,English Porter,Porters
9063,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,362475,Brewday Pale,154,English Pale Ale,Pale Ales
9064,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,379016,Green Hop,154,English Pale Ale,Pale Ales
9065,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,379018,Lumière Pale,154,English Pale Ale,Pale Ales
9066,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,362474,Bone Dry Porter,159,American Porter,Porters
9067,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,308203,Berks Princess,13,English Stout,Stouts
9068,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336899,Coco Yeti,157,American Imperial Stout,Stouts
9069,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,362478,Don't Wear Slippers,157,American Imperial Stout,Stouts
9070,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336477,Morag,157,American Imperial Stout,Stouts
9071,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336460,Salacia Amburana,157,American Imperial Stout,Stouts
9072,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,362479,Salacia Barrel Aged,157,American Imperial Stout,Stouts
9073,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,183307,Engels,11,Smoke Beer,Specialty Beers
9074,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,335918,Peach Bonnet,48,Belgian Witbier,Wheat Beers
9075,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,379017,Brett Lite,171,American Wild ALe,Wild/Sour Beers
9076,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336263,Back Street of a Vauxhall,9,Fruit and Field Beer,Specialty Beers
9077,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,252779,E.S.B.,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
9078,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,335917,Winter Warmer,47,Winter Warmer,Dark Ales
9079,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336729,Wee Beastie,84,Russian Imperial Stout,Stouts
9080,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,362476,Almost Autumn,165,English Strong Ale,Strong Ales
9081,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,335910,Old Ardwick,79,English Old Ale,Strong Ales
9082,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,335913,Barley Wine,152,British Barleywine,Strong Ales
9083,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,379402,Brew Day Barleywine,152,British Barleywine,Strong Ales
9084,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,172443,Lite Wit,89,German Hefeweizen,Wheat Beers
9085,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336261,Choc Search #1,158,American Stout,Stouts
9086,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,243838,Peterloo,101,English Porter,Porters
9087,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,335900,Peterloo : Wood Cask,101,English Porter,Porters
9088,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,362475,Brewday Pale,154,English Pale Ale,Pale Ales
9089,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,379016,Green Hop,154,English Pale Ale,Pale Ales
9090,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,379018,Lumière Pale,154,English Pale Ale,Pale Ales
9091,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,362474,Bone Dry Porter,159,American Porter,Porters
9092,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,308203,Berks Princess,13,English Stout,Stouts
9093,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336899,Coco Yeti,157,American Imperial Stout,Stouts
9094,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,362478,Don't Wear Slippers,157,American Imperial Stout,Stouts
9095,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336477,Morag,157,American Imperial Stout,Stouts
9096,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336460,Salacia Amburana,157,American Imperial Stout,Stouts
9097,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,362479,Salacia Barrel Aged,157,American Imperial Stout,Stouts
9098,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,183307,Engels,11,Smoke Beer,Specialty Beers
9099,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,335918,Peach Bonnet,48,Belgian Witbier,Wheat Beers
9100,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,379017,Brett Lite,171,American Wild ALe,Wild/Sour Beers
9101,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336263,Back Street of a Vauxhall,9,Fruit and Field Beer,Specialty Beers
9102,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,252779,E.S.B.,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
9103,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,335917,Winter Warmer,47,Winter Warmer,Dark Ales
9104,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336729,Wee Beastie,84,Russian Imperial Stout,Stouts
9105,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,362476,Almost Autumn,165,English Strong Ale,Strong Ales
9106,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,335910,Old Ardwick,79,English Old Ale,Strong Ales
9107,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,335913,Barley Wine,152,British Barleywine,Strong Ales
9108,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,379402,Brew Day Barleywine,152,British Barleywine,Strong Ales
9109,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,172443,Lite Wit,89,German Hefeweizen,Wheat Beers
9110,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336261,Choc Search #1,158,American Stout,Stouts
9111,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,243838,Peterloo,101,English Porter,Porters
9112,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,335900,Peterloo : Wood Cask,101,English Porter,Porters
9113,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,362475,Brewday Pale,154,English Pale Ale,Pale Ales
9114,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,379016,Green Hop,154,English Pale Ale,Pale Ales
9115,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,379018,Lumière Pale,154,English Pale Ale,Pale Ales
9116,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,362474,Bone Dry Porter,159,American Porter,Porters
9117,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,308203,Berks Princess,13,English Stout,Stouts
9118,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336899,Coco Yeti,157,American Imperial Stout,Stouts
9119,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,362478,Don't Wear Slippers,157,American Imperial Stout,Stouts
9120,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336477,Morag,157,American Imperial Stout,Stouts
9121,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336460,Salacia Amburana,157,American Imperial Stout,Stouts
9122,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,362479,Salacia Barrel Aged,157,American Imperial Stout,Stouts
9123,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,183307,Engels,11,Smoke Beer,Specialty Beers
9124,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,335918,Peach Bonnet,48,Belgian Witbier,Wheat Beers
9125,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,379017,Brett Lite,171,American Wild ALe,Wild/Sour Beers
9126,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336263,Back Street of a Vauxhall,9,Fruit and Field Beer,Specialty Beers
9127,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,252779,E.S.B.,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
9128,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,335917,Winter Warmer,47,Winter Warmer,Dark Ales
9129,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336729,Wee Beastie,84,Russian Imperial Stout,Stouts
9130,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,362476,Almost Autumn,165,English Strong Ale,Strong Ales
9131,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,335910,Old Ardwick,79,English Old Ale,Strong Ales
9132,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,335913,Barley Wine,152,British Barleywine,Strong Ales
9133,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,379402,Brew Day Barleywine,152,British Barleywine,Strong Ales
9134,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,172443,Lite Wit,89,German Hefeweizen,Wheat Beers
9135,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336261,Choc Search #1,158,American Stout,Stouts
9136,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,243838,Peterloo,101,English Porter,Porters
9137,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,335900,Peterloo : Wood Cask,101,English Porter,Porters
9138,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,362475,Brewday Pale,154,English Pale Ale,Pale Ales
9139,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,379016,Green Hop,154,English Pale Ale,Pale Ales
9140,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,379018,Lumière Pale,154,English Pale Ale,Pale Ales
9141,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,362474,Bone Dry Porter,159,American Porter,Porters
9142,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,308203,Berks Princess,13,English Stout,Stouts
9143,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336899,Coco Yeti,157,American Imperial Stout,Stouts
9144,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,362478,Don't Wear Slippers,157,American Imperial Stout,Stouts
9145,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336477,Morag,157,American Imperial Stout,Stouts
9146,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,336460,Salacia Amburana,157,American Imperial Stout,Stouts
9147,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,362479,Salacia Barrel Aged,157,American Imperial Stout,Stouts
9148,40551,+44 161 434 2549,Brewery,M20 2LW,53.4264053279485,-2.2432746312923904,https://maps.google.com/maps?oi=map&q=226+Burton+Road%2C+Manchester%2C+GB2%2C+UK%2C+M20+2LW,183307,Engels,11,Smoke Beer,Specialty Beers
